glx@glx_arb_create_context_no_error@no error,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgb32ui_format_rgb_integer,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgb8i_format_rgb_integer,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgb8ui_format_rgb_integer,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgba16i_format_rgba_integer,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgba16ui_format_rgba_integer,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgba32i_format_rgba_integer,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgba32ui_format_rgba_integer,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgba8i_format_rgba_integer,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgba8ui_format_rgba_integer,Fail
KHR-GL46.packed_pixels.rectangle.r16i_format_red_integer,Fail
KHR-GL46.packed_pixels.rectangle.r16ui_format_red_integer,Fail
KHR-GL46.packed_pixels.rectangle.r32i_format_red_integer,Fail
KHR-GL46.packed_pixels.rectangle.r32ui_format_red_integer,Fail
KHR-GL46.packed_pixels.rectangle.r8i_format_red_integer,Fail
KHR-GL46.packed_pixels.rectangle.r8ui_format_red_integer,Fail
KHR-GL46.packed_pixels.rectangle.rg16i_format_rg_integer,Fail
KHR-GL46.packed_pixels.rectangle.rg16ui_format_rg_integer,Fail
KHR-GL46.packed_pixels.rectangle.rg32i_format_rg_integer,Fail
KHR-GL46.packed_pixels.rectangle.rg32ui_format_rg_integer,Fail
KHR-GL46.packed_pixels.rectangle.rg8i_format_rg_integer,Fail
KHR-GL46.packed_pixels.rectangle.rg8ui_format_rg_integer,Fail
KHR-GL46.packed_pixels.rectangle.rgb10_a2ui_format_rgba_integer,Fail
KHR-GL46.packed_pixels.rectangle.rgb16i_format_rgb_integer,Fail
KHR-GL46.packed_pixels.rectangle.rgb16ui_format_rgb_integer,Fail
KHR-GL46.packed_pixels.rectangle.rgb32i_format_rgb_integer,Fail
KHR-GL46.packed_pixels.rectangle.rgb32ui_format_rgb_integer,Fail
KHR-GL46.packed_pixels.rectangle.rgb8i_format_rgb_integer,Fail
KHR-GL46.packed_pixels.rectangle.rgb8ui_format_rgb_integer,Fail
KHR-GL46.packed_pixels.rectangle.rgba16i_format_rgba_integer,Fail
KHR-GL46.packed_pixels.rectangle.rgba16ui_format_rgba_integer,Fail
KHR-GL46.packed_pixels.rectangle.rgba32i_format_rgba_integer,Fail
KHR-GL46.packed_pixels.rectangle.rgba32ui_format_rgba_integer,Fail
KHR-GL46.packed_pixels.rectangle.rgba8i_format_rgba_integer,Fail
KHR-GL46.packed_pixels.rectangle.rgba8ui_format_rgba_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.r16i_format_red_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.r16ui_format_red_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.r32i_format_red_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.r32ui_format_red_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.r8i_format_red_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.r8ui_format_red_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rg16i_format_rg_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rg16ui_format_rg_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rg32i_format_rg_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rg32ui_format_rg_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rg8i_format_rg_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rg8ui_format_rg_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgb10_a2ui_format_rgba_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgb16i_format_rgb_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgb16ui_format_rgb_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgb32i_format_rgb_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgb32ui_format_rgb_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgb8i_format_rgb_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgb8ui_format_rgb_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgba16i_format_rgba_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgba16ui_format_rgba_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgba32i_format_rgba_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgba32ui_format_rgba_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgba8i_format_rgba_integer,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgba8ui_format_rgba_integer,Fail
KHR-GL46.packed_pixels.pbo_rectangle.r16i,Fail
KHR-GL46.packed_pixels.pbo_rectangle.r16ui,Fail
KHR-GL46.packed_pixels.pbo_rectangle.r8i,Fail
KHR-GL46.packed_pixels.pbo_rectangle.r8ui,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rg16i,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rg16ui,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rg8i,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rg8ui,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgb10_a2ui,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgb16i,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgb16ui,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgb8i,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgb8ui,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgba16i,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgba16ui,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgba8i,Fail
KHR-GL46.packed_pixels.pbo_rectangle.rgba8ui,Fail
KHR-GL46.packed_pixels.rectangle.r16i,Fail
KHR-GL46.packed_pixels.rectangle.r16ui,Fail
KHR-GL46.packed_pixels.rectangle.r8i,Fail
KHR-GL46.packed_pixels.rectangle.r8ui,Fail
KHR-GL46.packed_pixels.rectangle.rg16i,Fail
KHR-GL46.packed_pixels.rectangle.rg16ui,Fail
KHR-GL46.packed_pixels.rectangle.rg8i,Fail
KHR-GL46.packed_pixels.rectangle.rg8ui,Fail
KHR-GL46.packed_pixels.rectangle.rgb10_a2ui,Fail
KHR-GL46.packed_pixels.rectangle.rgb16i,Fail
KHR-GL46.packed_pixels.rectangle.rgb16ui,Fail
KHR-GL46.packed_pixels.rectangle.rgb8i,Fail
KHR-GL46.packed_pixels.rectangle.rgb8ui,Fail
KHR-GL46.packed_pixels.rectangle.rgba16i,Fail
KHR-GL46.packed_pixels.rectangle.rgba16ui,Fail
KHR-GL46.packed_pixels.rectangle.rgba8i,Fail
KHR-GL46.packed_pixels.rectangle.rgba8ui,Fail
KHR-GL46.packed_pixels.varied_rectangle.r16i,Fail
KHR-GL46.packed_pixels.varied_rectangle.r16ui,Fail
KHR-GL46.packed_pixels.varied_rectangle.r8i,Fail
KHR-GL46.packed_pixels.varied_rectangle.r8ui,Fail
KHR-GL46.packed_pixels.varied_rectangle.rg16i,Fail
KHR-GL46.packed_pixels.varied_rectangle.rg16ui,Fail
KHR-GL46.packed_pixels.varied_rectangle.rg8i,Fail
KHR-GL46.packed_pixels.varied_rectangle.rg8ui,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgb10_a2ui,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgb16i,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgb16ui,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgb8i,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgb8ui,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgba16i,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgba16ui,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgba8i,Fail
KHR-GL46.packed_pixels.varied_rectangle.rgba8ui,Fail
KHR-GL46.shader_image_load_store.basic-allTargets-atomic,Fail
KHR-GL46.texture_cube_map_array.sampling,Fail
KHR-GL46.transform_feedback_overflow_query_ARB.advanced-single-stream-interleaved-attribs,Fail
KHR-GL46.transform_feedback_overflow_query_ARB.advanced-single-stream-separate-attribs,Fail
KHR-GL46.transform_feedback_overflow_query_ARB.basic-single-stream-interleaved-attribs,Fail
KHR-GL46.transform_feedback_overflow_query_ARB.basic-single-stream-separate-attribs,Fail
KHR-GL46.transform_feedback_overflow_query_ARB.multiple-streams-multiple-buffers-per-stream,Fail
KHR-GL46.transform_feedback_overflow_query_ARB.multiple-streams-one-buffer-per-stream,Fail

KHR-GLES31.core.texture_cube_map_array.sampling,Fail
KHR-GLES32.core.texture_cube_map_array.sampling,Fail
KHR-GLES32.core.ext_texture_shadow_lod.texture.samplercubearrayshadow_bias_fragment,Fail
KHR-GLES32.core.ext_texture_shadow_lod.texturelod.samplercubeshadow_fragment,Fail
KHR-GLES32.core.ext_texture_shadow_lod.texturelod.samplercubeshadow_vertex,Fail

dEQP-GLES3.functional.shaders.texture_functions.texture.samplercubeshadow_bias_fragment,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.linear_mipmap_linear.greater_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.linear_mipmap_linear.greater_depth_component16,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.linear_mipmap_linear.greater_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.linear_mipmap_linear.greater_or_equal_depth_component16,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.linear_mipmap_linear.greater_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.linear_mipmap_linear.less_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.linear_mipmap_linear.less_or_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.linear_mipmap_linear.less_or_equal_depth_component16,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.linear_mipmap_nearest.less_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.nearest_mipmap_nearest.less_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.nearest_mipmap_nearest.less_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear.equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear.equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear.greater_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear.greater_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear.greater_or_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear.greater_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear.less_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear.less_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear.less_or_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear.less_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear.not_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear.not_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_linear.equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_linear.equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_linear.greater_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_linear.greater_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_linear.greater_or_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_linear.greater_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_linear.less_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_linear.less_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_linear.less_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_linear.not_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_linear.not_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_nearest.equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_nearest.equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_nearest.greater_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_nearest.greater_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_nearest.greater_or_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_nearest.greater_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_nearest.less_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_nearest.less_or_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_nearest.less_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_nearest.not_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.linear_mipmap_nearest.not_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest.equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest.equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest.greater_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest.greater_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest.greater_or_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest.greater_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest.less_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest.less_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest.less_or_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest.less_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest.not_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest.not_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_linear.equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_linear.greater_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_linear.greater_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_linear.greater_or_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_linear.greater_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_linear.less_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_linear.less_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_linear.less_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_linear.not_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_linear.not_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.greater_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.greater_or_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.greater_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.less_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.less_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.less_or_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.less_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.not_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.not_equal_depth_component32f,Fail
